  0.000000E+00  0.790304E+00  0.000000E+00  0.790304E+00  0.000000E+00  0.613799E+00  0.000000E+00
  0.100000E-01  0.790312E+00  0.000000E+00  0.790312E+00  0.000000E+00  0.613802E+00  0.000000E+00
  0.200000E-01  0.790336E+00  0.000000E+00  0.790336E+00  0.000000E+00  0.613815E+00  0.000000E+00
  0.300000E-01  0.790375E+00  0.000000E+00  0.790375E+00  0.000000E+00  0.613836E+00  0.000000E+00
  0.400000E-01  0.790430E+00  0.000000E+00  0.790430E+00  0.000000E+00  0.613867E+00  0.000000E+00
  0.500000E-01  0.790501E+00  0.000000E+00  0.790501E+00  0.000000E+00  0.613904E+00  0.000000E+00
  0.600000E-01  0.790589E+00  0.000000E+00  0.790589E+00  0.000000E+00  0.613951E+00  0.000000E+00
  0.700000E-01  0.790693E+00  0.000000E+00  0.790693E+00  0.000000E+00  0.614006E+00  0.000000E+00
  0.800000E-01  0.790811E+00  0.000000E+00  0.790811E+00  0.000000E+00  0.614071E+00  0.000000E+00
  0.900000E-01  0.790947E+00  0.000000E+00  0.790947E+00  0.000000E+00  0.614142E+00  0.000000E+00
  0.100000E+00  0.791098E+00  0.000000E+00  0.791098E+00  0.000000E+00  0.614223E+00  0.000000E+00
  0.110000E+00  0.791265E+00  0.000000E+00  0.791265E+00  0.000000E+00  0.614312E+00  0.000000E+00
  0.120000E+00  0.791448E+00  0.000000E+00  0.791448E+00  0.000000E+00  0.614411E+00  0.000000E+00
  0.130000E+00  0.791647E+00  0.000000E+00  0.791647E+00  0.000000E+00  0.614518E+00  0.000000E+00
  0.140000E+00  0.791861E+00  0.000000E+00  0.791861E+00  0.000000E+00  0.614633E+00  0.000000E+00
  0.150000E+00  0.792093E+00  0.000000E+00  0.792093E+00  0.000000E+00  0.614756E+00  0.000000E+00
  0.160000E+00  0.792339E+00  0.000000E+00  0.792339E+00  0.000000E+00  0.614889E+00  0.000000E+00
  0.170000E+00  0.792604E+00  0.000000E+00  0.792604E+00  0.000000E+00  0.615030E+00  0.000000E+00
  0.180000E+00  0.792884E+00  0.000000E+00  0.792884E+00  0.000000E+00  0.615180E+00  0.000000E+00
  0.190000E+00  0.793179E+00  0.000000E+00  0.793179E+00  0.000000E+00  0.615338E+00  0.000000E+00
  0.200000E+00  0.793492E+00  0.000000E+00  0.793492E+00  0.000000E+00  0.615505E+00  0.000000E+00
  0.210000E+00  0.793821E+00  0.000000E+00  0.793821E+00  0.000000E+00  0.615680E+00  0.000000E+00
  0.220000E+00  0.794166E+00  0.000000E+00  0.794166E+00  0.000000E+00  0.615865E+00  0.000000E+00
  0.230000E+00  0.794528E+00  0.000000E+00  0.794528E+00  0.000000E+00  0.616058E+00  0.000000E+00
  0.240000E+00  0.794905E+00  0.000000E+00  0.794905E+00  0.000000E+00  0.616259E+00  0.000000E+00
  0.250000E+00  0.795301E+00  0.000000E+00  0.795301E+00  0.000000E+00  0.616470E+00  0.000000E+00
  0.260000E+00  0.795712E+00  0.000000E+00  0.795712E+00  0.000000E+00  0.616690E+00  0.000000E+00
  0.270000E+00  0.796140E+00  0.000000E+00  0.796140E+00  0.000000E+00  0.616917E+00  0.000000E+00
  0.280000E+00  0.796584E+00  0.000000E+00  0.796584E+00  0.000000E+00  0.617155E+00  0.000000E+00
  0.290000E+00  0.797046E+00  0.000000E+00  0.797046E+00  0.000000E+00  0.617400E+00  0.000000E+00
  0.300000E+00  0.797526E+00  0.000000E+00  0.797526E+00  0.000000E+00  0.617654E+00  0.000000E+00
  0.310000E+00  0.798022E+00  0.000000E+00  0.798022E+00  0.000000E+00  0.617919E+00  0.000000E+00
  0.320000E+00  0.798534E+00  0.000000E+00  0.798534E+00  0.000000E+00  0.618191E+00  0.000000E+00
  0.330000E+00  0.799066E+00  0.000000E+00  0.799066E+00  0.000000E+00  0.618473E+00  0.000000E+00
  0.340000E+00  0.799612E+00  0.000000E+00  0.799612E+00  0.000000E+00  0.618763E+00  0.000000E+00
  0.350000E+00  0.800178E+00  0.000000E+00  0.800178E+00  0.000000E+00  0.619063E+00  0.000000E+00
  0.360000E+00  0.800759E+00  0.000000E+00  0.800759E+00  0.000000E+00  0.619371E+00  0.000000E+00
  0.370000E+00  0.801361E+00  0.000000E+00  0.801361E+00  0.000000E+00  0.619689E+00  0.000000E+00
  0.380000E+00  0.801978E+00  0.000000E+00  0.801978E+00  0.000000E+00  0.620016E+00  0.000000E+00
  0.390000E+00  0.802614E+00  0.000000E+00  0.802614E+00  0.000000E+00  0.620351E+00  0.000000E+00
  0.400000E+00  0.803267E+00  0.000000E+00  0.803267E+00  0.000000E+00  0.620697E+00  0.000000E+00
  0.410000E+00  0.803939E+00  0.000000E+00  0.803939E+00  0.000000E+00  0.621052E+00  0.000000E+00
  0.420000E+00  0.804630E+00  0.000000E+00  0.804630E+00  0.000000E+00  0.621415E+00  0.000000E+00
  0.430000E+00  0.805338E+00  0.000000E+00  0.805338E+00  0.000000E+00  0.621789E+00  0.000000E+00
  0.440000E+00  0.806064E+00  0.000000E+00  0.806064E+00  0.000000E+00  0.622172E+00  0.000000E+00
  0.450000E+00  0.806810E+00  0.000000E+00  0.806810E+00  0.000000E+00  0.622562E+00  0.000000E+00
  0.460000E+00  0.807573E+00  0.000000E+00  0.807573E+00  0.000000E+00  0.622964E+00  0.000000E+00
  0.470000E+00  0.808356E+00  0.000000E+00  0.808356E+00  0.000000E+00  0.623374E+00  0.000000E+00
  0.480000E+00  0.809157E+00  0.000000E+00  0.809157E+00  0.000000E+00  0.623796E+00  0.000000E+00
  0.490000E+00  0.809979E+00  0.000000E+00  0.809979E+00  0.000000E+00  0.624225E+00  0.000000E+00
  0.500000E+00  0.810818E+00  0.000000E+00  0.810818E+00  0.000000E+00  0.624664E+00  0.000000E+00
  0.510000E+00  0.811677E+00  0.000000E+00  0.811677E+00  0.000000E+00  0.625113E+00  0.000000E+00
  0.520000E+00  0.812557E+00  0.000000E+00  0.812557E+00  0.000000E+00  0.625572E+00  0.000000E+00
  0.530000E+00  0.813455E+00  0.000000E+00  0.813455E+00  0.000000E+00  0.626042E+00  0.000000E+00
  0.540000E+00  0.814374E+00  0.000000E+00  0.814374E+00  0.000000E+00  0.626520E+00  0.000000E+00
  0.550000E+00  0.815314E+00  0.000000E+00  0.815314E+00  0.000000E+00  0.627008E+00  0.000000E+00
  0.560000E+00  0.816272E+00  0.000000E+00  0.816272E+00  0.000000E+00  0.627507E+00  0.000000E+00
  0.570000E+00  0.817253E+00  0.000000E+00  0.817253E+00  0.000000E+00  0.628015E+00  0.000000E+00
  0.580000E+00  0.818253E+00  0.000000E+00  0.818253E+00  0.000000E+00  0.628533E+00  0.000000E+00
  0.590000E+00  0.819274E+00  0.000000E+00  0.819274E+00  0.000000E+00  0.629062E+00  0.000000E+00
  0.600000E+00  0.820316E+00  0.000000E+00  0.820316E+00  0.000000E+00  0.629601E+00  0.000000E+00
  0.610000E+00  0.821381E+00  0.000000E+00  0.821381E+00  0.000000E+00  0.630151E+00  0.000000E+00
  0.620000E+00  0.822465E+00  0.000000E+00  0.822465E+00  0.000000E+00  0.630710E+00  0.000000E+00
  0.630000E+00  0.823572E+00  0.000000E+00  0.823572E+00  0.000000E+00  0.631279E+00  0.000000E+00
  0.640000E+00  0.824700E+00  0.000000E+00  0.824700E+00  0.000000E+00  0.631859E+00  0.000000E+00
  0.650000E+00  0.825851E+00  0.000000E+00  0.825851E+00  0.000000E+00  0.632451E+00  0.000000E+00
  0.660000E+00  0.827025E+00  0.000000E+00  0.827025E+00  0.000000E+00  0.633052E+00  0.000000E+00
  0.670000E+00  0.828221E+00  0.000000E+00  0.828221E+00  0.000000E+00  0.633663E+00  0.000000E+00
  0.680000E+00  0.829440E+00  0.000000E+00  0.829440E+00  0.000000E+00  0.634287E+00  0.000000E+00
  0.690000E+00  0.830683E+00  0.000000E+00  0.830683E+00  0.000000E+00  0.634919E+00  0.000000E+00
  0.700000E+00  0.831947E+00  0.000000E+00  0.831947E+00  0.000000E+00  0.635564E+00  0.000000E+00
  0.710000E+00  0.833237E+00  0.000000E+00  0.833237E+00  0.000000E+00  0.636219E+00  0.000000E+00
  0.720000E+00  0.834550E+00  0.000000E+00  0.834550E+00  0.000000E+00  0.636887E+00  0.000000E+00
  0.730000E+00  0.835887E+00  0.000000E+00  0.835887E+00  0.000000E+00  0.637564E+00  0.000000E+00
  0.740000E+00  0.837250E+00  0.000000E+00  0.837250E+00  0.000000E+00  0.638253E+00  0.000000E+00
  0.750000E+00  0.838636E+00  0.000000E+00  0.838636E+00  0.000000E+00  0.638953E+00  0.000000E+00
  0.760000E+00  0.840049E+00  0.000000E+00  0.840049E+00  0.000000E+00  0.639665E+00  0.000000E+00
  0.770000E+00  0.841487E+00  0.000000E+00  0.841487E+00  0.000000E+00  0.640388E+00  0.000000E+00
  0.780000E+00  0.842951E+00  0.000000E+00  0.842951E+00  0.000000E+00  0.641122E+00  0.000000E+00
  0.790000E+00  0.844440E+00  0.000000E+00  0.844440E+00  0.000000E+00  0.641868E+00  0.000000E+00
  0.800000E+00  0.845955E+00  0.000000E+00  0.845955E+00  0.000000E+00  0.642626E+00  0.000000E+00
  0.810000E+00  0.847500E+00  0.000000E+00  0.847500E+00  0.000000E+00  0.643396E+00  0.000000E+00
  0.820000E+00  0.849071E+00  0.000000E+00  0.849071E+00  0.000000E+00  0.644179E+00  0.000000E+00
  0.830000E+00  0.850669E+00  0.000000E+00  0.850669E+00  0.000000E+00  0.644973E+00  0.000000E+00
